canal_id,nombre_canal,categoria,provincia,ciudad,suscriptores,certeza,metodo_deteccion,indicadores_argentinidad,url,fecha_deteccion
UCpcj-ljCFles7vPv0a3jUDQ,Voley Rosario,Entretenimiento,Argentina,Por determinar,3000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCpcj-ljCFles7vPv0a3jUDQ,2025-10-09
UCbF0Xyr2VOksfGkG_2d7weg,POPULARES / PARODIA Y FICCIÓN NOTICIAS D RUMORES ,Entretenimiento,Argentina,Por determinar,56500,100,explicit_country,metadata_AR,https://youtube.com/channel/UCbF0Xyr2VOksfGkG_2d7weg,2025-10-09
UCBgodWqj3ThP3STOY_KtRLw,KREON TV,Deportes,Argentina,Por determinar,7550,100,explicit_country,metadata_AR,https://youtube.com/channel/UCBgodWqj3ThP3STOY_KtRLw,2025-10-09
UCGUgR6G9l7IoPSR3VLIus7g,Pesxsiempre,Gaming,Argentina,Por determinar,931,100,explicit_country,metadata_AR,https://youtube.com/channel/UCGUgR6G9l7IoPSR3VLIus7g,2025-10-09
UCSbw1LvjkErbu62IEP9c2cQ,Try TV Tucuman,Deportes,Argentina,Por determinar,8610,100,explicit_country,metadata_AR,https://youtube.com/channel/UCSbw1LvjkErbu62IEP9c2cQ,2025-10-10
UCe9zhDyszXZZAbHsC9o0aIQ,DJ KAIRUZ,Música,Argentina,Por determinar,85600,100,explicit_country,metadata_AR,https://youtube.com/channel/UCe9zhDyszXZZAbHsC9o0aIQ,2025-10-10
UCERloJDM6VlBwyFFa8u8RPQ,COMBA,Charlas/Podcast,Argentina,Por determinar,124000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCERloJDM6VlBwyFFa8u8RPQ,2025-10-11
UCOi6IHlR4Xfkgjrh7-vk0Xw,Claudio Ramos,Charlas/Podcast,Argentina,Por determinar,4590,100,explicit_country,metadata_AR,https://youtube.com/channel/UCOi6IHlR4Xfkgjrh7-vk0Xw,2025-10-11
UCYsO0pd4g1eu399PRXHErqg,Errepar Play,Charlas/Podcast,Argentina,Por determinar,28100,100,explicit_country,metadata_AR,https://youtube.com/channel/UCYsO0pd4g1eu399PRXHErqg,2025-10-11
UCFmMw7yTuLTCuMhpZD5dVsg,ESPN Fans,Deportes,Argentina,Por determinar,8240000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCFmMw7yTuLTCuMhpZD5dVsg,2025-10-11
UCLVgu-9Kjgotzo_fiuprQ7w,KISSFEVER RADIOACTIVE ,Música,Argentina,Por determinar,1330,100,explicit_country,metadata_AR,https://youtube.com/channel/UCLVgu-9Kjgotzo_fiuprQ7w,2025-10-11
UCvsQKkUEVEXvZ8-QSj1Lysw,SuiRisu ,Gaming,Argentina,Por determinar,1120,100,explicit_country,metadata_AR,https://youtube.com/channel/UCvsQKkUEVEXvZ8-QSj1Lysw,2025-10-11
UCvYD4KmSNDwqv248svUb5Mw,Pasión por el Santo,Deportes,Argentina,Por determinar,1470,100,explicit_country,metadata_AR,https://youtube.com/channel/UCvYD4KmSNDwqv248svUb5Mw,2025-10-12
UCVc5hj5EaHYaItHhfPtaSxg,Fm Capital Salta 977,Entretenimiento,Argentina,Por determinar,511,100,explicit_country,metadata_AR,https://youtube.com/channel/UCVc5hj5EaHYaItHhfPtaSxg,2025-10-13
UC-Qg5WbYMtCNAA1RExkkb6Q,Casino Magic Online,Estilo de Vida,Argentina,Por determinar,1520,100,explicit_country,metadata_AR,https://youtube.com/channel/UC-Qg5WbYMtCNAA1RExkkb6Q,2025-10-13
UCqZTwpdxdrL1wN3zDdBdCrw,Folkerz12,Gaming,Argentina,Por determinar,4480,100,explicit_country,metadata_AR,https://youtube.com/channel/UCqZTwpdxdrL1wN3zDdBdCrw,2025-10-13
UCL4hY65MiDDDIHOu05kJGCQ,FM RADIO ALEGRIA Neuquén ARGENTINA,Entretenimiento,Argentina,Por determinar,4070,100,explicit_country,metadata_AR,https://youtube.com/channel/UCL4hY65MiDDDIHOu05kJGCQ,2025-10-14
UCPSy-rjoihPibD12AGUbKbw,PROFESIONAL PLAY,Estilo de Vida,Argentina,Por determinar,1060,100,explicit_country,metadata_AR,https://youtube.com/channel/UCPSy-rjoihPibD12AGUbKbw,2025-10-14
UCOx_rZ-MpSF8Ss9oeU0W09A,BOCA EN STREAM,Charlas/Podcast,Argentina,Por determinar,3800,100,explicit_country,metadata_AR,https://youtube.com/channel/UCOx_rZ-MpSF8Ss9oeU0W09A,2025-10-14
UCmeJBLfadPOPaLaVUJZkSng,Tony Vega - Topic,Música,Argentina,Por determinar,22800,60,explicit_country,"menciona_arg, modismos_2, locations_1",https://youtube.com/channel/UCmeJBLfadPOPaLaVUJZkSng,2025-10-14
UCcJTXTuPIs8TYAXHSV-_ybg,Views Streaming,Arte/Creatividad,Argentina,Por determinar,3510,100,explicit_country,metadata_AR,https://youtube.com/channel/UCcJTXTuPIs8TYAXHSV-_ybg,2025-10-15
UCndI7nr8y546iF4l8h0zZzQ,FÚTBOL STREAMING,Deportes,Argentina,Por determinar,1630,100,explicit_country,metadata_AR,https://youtube.com/channel/UCndI7nr8y546iF4l8h0zZzQ,2025-10-15
UCR8xLrhLmZoMirYnjj4zEWg,Trueno,Música,Argentina,Por determinar,7130000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCR8xLrhLmZoMirYnjj4zEWg,2025-10-15
UCFybu6j90mF6wEHmjeKbX9A,pepe animation del horror de halloween,Gaming,Argentina,Por determinar,2750,100,explicit_country,metadata_AR,https://youtube.com/channel/UCFybu6j90mF6wEHmjeKbX9A,2025-10-15
UC0ivBEJeNJxV7kcOt314wFA,LenuxLand,Entretenimiento,Argentina,Por determinar,580,100,explicit_country,metadata_AR,https://youtube.com/channel/UC0ivBEJeNJxV7kcOt314wFA,2025-10-15
UCFPOLNbmwMqHtH1K53lg1qg,clovermye,Gaming,Argentina,Por determinar,42600,100,explicit_country,metadata_AR,https://youtube.com/channel/UCFPOLNbmwMqHtH1K53lg1qg,2025-10-15
UC5BhMZZtl0cvn1q2gYNj9lg,TheJuan 14,Gaming,Argentina,Por determinar,2330,100,explicit_country,metadata_AR,https://youtube.com/channel/UC5BhMZZtl0cvn1q2gYNj9lg,2025-10-15
UCS8NCmWUf4o1D_UOgbM5lVg,Moto Periodista ,Entretenimiento,Argentina,Por determinar,3520,100,explicit_country,metadata_AR,https://youtube.com/channel/UCS8NCmWUf4o1D_UOgbM5lVg,2025-10-15
UCGsM0U75OEzp__txEpcO83A,theking lautrax,Gaming,Argentina,Por determinar,979,100,explicit_country,metadata_AR,https://youtube.com/channel/UCGsM0U75OEzp__txEpcO83A,2025-10-15
UCEFFARtLwSFyCbtXuUIfeKA,DONTAROT,Arte/Creatividad,Argentina,Por determinar,818,70,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_arg",https://youtube.com/channel/UCEFFARtLwSFyCbtXuUIfeKA,2025-10-15
UC8cdn6PtRzUVmnCHggKA2rQ,Canal 32 La Plata,Entretenimiento,Argentina,Por determinar,502,100,explicit_country,metadata_AR,https://youtube.com/channel/UC8cdn6PtRzUVmnCHggKA2rQ,2025-10-16
UCrphnf0FiwXujUtkNOQi9qg,Orca Viajera,Educativo,Argentina,Por determinar,4020,100,explicit_country,metadata_AR,https://youtube.com/channel/UCrphnf0FiwXujUtkNOQi9qg,2025-10-16
UCLs9m1eK9PKv6nvDn5OXONA,David_FF_ 03,Gaming,Argentina,Por determinar,1090,100,explicit_country,metadata_AR,https://youtube.com/channel/UCLs9m1eK9PKv6nvDn5OXONA,2025-10-16
UCKHHVScqPCshnpi8MWSXkhw,MUG IT,Tecnología,Argentina,Por determinar,1390,100,explicit_country,metadata_AR,https://youtube.com/channel/UCKHHVScqPCshnpi8MWSXkhw,2025-10-17
UC4B0NpnK-Ur3jWMIfVFQj1A,Nuestra Señora de la Cristiandad Argentina,Entretenimiento,Argentina,Por determinar,1430,70,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_arg",https://youtube.com/channel/UC4B0NpnK-Ur3jWMIfVFQj1A,2025-10-17
UCpU35wxlvCL8AcJv3LVF0Rg,Jorge Rojas - Topic,Música,Argentina,Por determinar,1430,95,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_argentino, menciona_arg",https://youtube.com/channel/UCpU35wxlvCL8AcJv3LVF0Rg,2025-10-17
UCqDo4bzqA7Y2KLspzI_Uqug,Conclusión TV Diario Digital ,Charlas/Podcast,Argentina,Por determinar,342000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCqDo4bzqA7Y2KLspzI_Uqug,2025-10-18
UCoW6AgCK1kyG6ySHt_0cSNg,MEDIA WORKS ARGENTINA (STREAMING),Deportes,Argentina,Por determinar,1010,70,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_arg",https://youtube.com/channel/UCoW6AgCK1kyG6ySHt_0cSNg,2025-10-19
UCBzzQI0ySChjvmRSfZBL_7g,Fer Padron,Charlas/Podcast,Argentina,Por determinar,4790,100,explicit_country,metadata_AR,https://youtube.com/channel/UCBzzQI0ySChjvmRSfZBL_7g,2025-10-19
UCD3O_ylT8D5ntLFDDEMrRFA,ZEPfilms Directo,Entretenimiento,Argentina,Por determinar,135000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCD3O_ylT8D5ntLFDDEMrRFA,2025-10-19
UC29R2-Kb1C2KatHlkLqdcSw,Las Tres Caras Del Miedo Horror Podcast,Charlas/Podcast,Argentina,Por determinar,851,100,explicit_country,metadata_AR,https://youtube.com/channel/UC29R2-Kb1C2KatHlkLqdcSw,2025-10-20
UC6kSfapuwi_Ba2sjgcrWr6Q,RADIO 1 ALVEAR - EN VIVO ,Charlas/Podcast,Argentina,Por determinar,5510,100,explicit_country,metadata_AR,https://youtube.com/channel/UC6kSfapuwi_Ba2sjgcrWr6Q,2025-10-20
UCEG66nW5PGX94mDCute9dfA,Cabeza Levantada Tv,Deportes,Argentina,Por determinar,1870,95,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_argentino, menciona_arg",https://youtube.com/channel/UCEG66nW5PGX94mDCute9dfA,2025-10-20
UCdUVjYQMoHfTbp7MVKZ71Xg,Iglesia De Avenida Calchaquí,Arte/Creatividad,Argentina,Por determinar,620,100,explicit_country,metadata_AR,https://youtube.com/channel/UCdUVjYQMoHfTbp7MVKZ71Xg,2025-10-21
UC5fQtn7jqJ5FUiN71YkMfbQ,Jolgorio,Música,Argentina,Por determinar,2470,100,explicit_country,metadata_AR,https://youtube.com/channel/UC5fQtn7jqJ5FUiN71YkMfbQ,2025-10-21
UC79xDK7I0ugmh381EwUdrXA,Churo! Jujuy ,Charlas/Podcast,Argentina,Por determinar,12300,100,explicit_country,metadata_AR,https://youtube.com/channel/UC79xDK7I0ugmh381EwUdrXA,2025-10-21
UCna5xZhISsLSlxfE2V4kciA,La Bomba de Tiempo,Entretenimiento,Argentina,Por determinar,26400,100,explicit_country,metadata_AR,https://youtube.com/channel/UCna5xZhISsLSlxfE2V4kciA,2025-10-22
UCh4-d5kN-pU6lCVJ36s-jUw,ZETA TV,Entretenimiento,Argentina,Por determinar,508,100,explicit_country,metadata_AR,https://youtube.com/channel/UCh4-d5kN-pU6lCVJ36s-jUw,2025-10-22
UCz50M3ozxwh7D4fOWf_ly-A,AMALGAMA DJS,Música,Argentina,Por determinar,1440,100,explicit_country,metadata_AR,https://youtube.com/channel/UCz50M3ozxwh7D4fOWf_ly-A,2025-10-22
UCTsCm7DBw3_V6xaR0tjjPIg,"LU5CBA - Radio Club ""Ciudad de Buenos Aires""",Deportes,Buenos Aires,Por determinar,510,97,local_code,"codigo_CBA, menciona_argentina, menciona_arg, locations_2",https://youtube.com/channel/UCTsCm7DBw3_V6xaR0tjjPIg,2025-10-22
UCnOimCsMDIp6eg90HDJAFVQ,Nilkowiz,Deportes,Argentina,Por determinar,2960,100,explicit_country,metadata_AR,https://youtube.com/channel/UCnOimCsMDIp6eg90HDJAFVQ,2025-10-22
UCdmzDuO1jd4ODNUcCSC0GbA,Van de a 4,Entretenimiento,Argentina,Por determinar,43200,70,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_arg",https://youtube.com/channel/UCdmzDuO1jd4ODNUcCSC0GbA,2025-10-22
UCtFanqiLodEW0ZQEshO1gyw,MundoBocaTV,Deportes,Argentina,Por determinar,534000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCtFanqiLodEW0ZQEshO1gyw,2025-10-23
UC_uLm6UF7gQsEtRmvGz4lZg,Prensa del Interior TV,Deportes,Argentina,Por determinar,1300,100,explicit_country,metadata_AR,https://youtube.com/channel/UC_uLm6UF7gQsEtRmvGz4lZg,2025-10-23
UC9SAD21kU721kigIe09Qd8g,Multiverso la Vuelta,Charlas/Podcast,Argentina,Por determinar,1280,100,explicit_country,metadata_AR,https://youtube.com/channel/UC9SAD21kU721kigIe09Qd8g,2025-10-24
UC5LIjx6HsLEK2QuRUb03kYA,El Cálamo,Estilo de Vida,Argentina,Por determinar,122000,100,explicit_country,metadata_AR,https://youtube.com/channel/UC5LIjx6HsLEK2QuRUb03kYA,2025-10-24
UCW6AsuJPEZEeUH0gRecizkw,DesaKTa2 🤟🏼 ,Música,Argentina,Por determinar,272000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCW6AsuJPEZEeUH0gRecizkw,2025-10-24
UC8isnfGw76YQxo2z0tOI6kw,Stream PR,Charlas/Podcast,Argentina,Por determinar,588,100,explicit_country,metadata_AR,https://youtube.com/channel/UC8isnfGw76YQxo2z0tOI6kw,2025-10-25
UCHc44PWOZiC5IRqOXXqkmtQ,NOTICIERO ANDINO,Entretenimiento,Argentina,Por determinar,5030,100,explicit_country,metadata_AR,https://youtube.com/channel/UCHc44PWOZiC5IRqOXXqkmtQ,2025-10-25
UCE0AQlmWfnCWtcDypsKKjDA,Presencia La Plata Online - Oficial,Deportes,Argentina,Por determinar,584,100,explicit_country,metadata_AR,https://youtube.com/channel/UCE0AQlmWfnCWtcDypsKKjDA,2025-10-25
UCfYfSCYGBVIHr4vni_O7-Uw,Sandru ,Educativo,Argentina,Por determinar,3410,100,explicit_country,metadata_AR,https://youtube.com/channel/UCfYfSCYGBVIHr4vni_O7-Uw,2025-10-25
UCbcG-AfpUON3G_BpOQj2URQ,Fútbol Show Nacional | AM870,Deportes,Argentina,Por determinar,5570,100,explicit_country,metadata_AR,https://youtube.com/channel/UCbcG-AfpUON3G_BpOQj2URQ,2025-10-26
UCkifILJXB4S2dMvWVRbYafQ,FUTBOL ALFA,Entretenimiento,Argentina,Por determinar,667,100,explicit_country,metadata_AR,https://youtube.com/channel/UCkifILJXB4S2dMvWVRbYafQ,2025-10-26
UCK9s4-gbKWviBzTTyf-QVAQ,Piti Fernández,Música,Argentina,Por determinar,57200,100,explicit_country,metadata_AR,https://youtube.com/channel/UCK9s4-gbKWviBzTTyf-QVAQ,2025-10-26
UCokfESiM1HwdaBnmQivkOAA,Ariel Coronel,Música,Argentina,Por determinar,42200,100,explicit_country,metadata_AR,https://youtube.com/channel/UCokfESiM1HwdaBnmQivkOAA,2025-10-26
UCgclE57FEu2ATdI0sJ-cOow,PAMPA STREAM,Charlas/Podcast,Argentina,Por determinar,1890,100,explicit_country,metadata_AR,https://youtube.com/channel/UCgclE57FEu2ATdI0sJ-cOow,2025-10-26
UCVtE3zWaM7UiJUJmQWJU33w,Kto Stream ,Charlas/Podcast,Argentina,Por determinar,51500,100,explicit_country,metadata_AR,https://youtube.com/channel/UCVtE3zWaM7UiJUJmQWJU33w,2025-10-26
UCD9Kj2yqvbs3reRSsa_cAIA,91 STREAM,Deportes,Argentina,Por determinar,618,100,explicit_country,metadata_AR,https://youtube.com/channel/UCD9Kj2yqvbs3reRSsa_cAIA,2025-10-26
UCKni2tm2Xj8COrFjt5h5nTA,El Club Comedy,Entretenimiento,Argentina,Por determinar,3170,100,explicit_country,metadata_AR,https://youtube.com/channel/UCKni2tm2Xj8COrFjt5h5nTA,2025-10-28
UCtRKoNYT-ZSLECKp8MmviEg,Bateria Legal Oficial,Música,Argentina,Por determinar,566,100,explicit_country,metadata_AR,https://youtube.com/channel/UCtRKoNYT-ZSLECKp8MmviEg,2025-10-29
UCJxUplb0WmIaK2PexxGu6kw,Guille Sotelo,Música,Argentina,Por determinar,948,100,explicit_country,metadata_AR,https://youtube.com/channel/UCJxUplb0WmIaK2PexxGu6kw,2025-10-30
UCdLc5xFeul0Q02zC2rSB7_A,INFO DIGITAL,Charlas/Podcast,Argentina,Por determinar,6370,100,explicit_country,metadata_AR,https://youtube.com/channel/UCdLc5xFeul0Q02zC2rSB7_A,2025-10-30
UCrhRriCfjstYEkhIo1dTEMw,GTR TV,Música,Argentina,Por determinar,2840,100,explicit_country,metadata_AR,https://youtube.com/channel/UCrhRriCfjstYEkhIo1dTEMw,2025-10-30
UCCE-14x1rKEk0e2y2LsAysA,Estética Online,Estilo de Vida,Argentina,Por determinar,536,70,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_arg",https://youtube.com/channel/UCCE-14x1rKEk0e2y2LsAysA,2025-10-31
UCsrW0YuBHnngwON208gQQKQ,gameschill,Gaming,Argentina,Por determinar,2800,100,explicit_country,metadata_AR,https://youtube.com/channel/UCsrW0YuBHnngwON208gQQKQ,2025-10-31
UCudH6-BR7Zns3A_YM9bLt9g,FrancoGamerLynaticoOfficial💜,Música,Argentina,Por determinar,4040,100,explicit_country,metadata_AR,https://youtube.com/channel/UCudH6-BR7Zns3A_YM9bLt9g,2025-10-31
UCP5K7l81Ord_Xw4-Qh_Y5GA,Radio Sarratina,Charlas/Podcast,Argentina,Por determinar,677,100,explicit_country,metadata_AR,https://youtube.com/channel/UCP5K7l81Ord_Xw4-Qh_Y5GA,2025-10-31
UCyZeCbzddYniO8ufWRK-RGw,Geek Out! Club,Charlas/Podcast,Argentina,Por determinar,1410,100,explicit_country,metadata_AR,https://youtube.com/channel/UCyZeCbzddYniO8ufWRK-RGw,2025-10-31
UCYPEDMJQxxI6SJ8s0lKHf1g,PROFETA SAMUEL AGUIRRE,Educativo,Argentina,Por determinar,5060,100,explicit_country,metadata_AR,https://youtube.com/channel/UCYPEDMJQxxI6SJ8s0lKHf1g,2025-11-01
UCnwy1yOityQaqlaRL0DLeSA,Perseguidos TV,Charlas/Podcast,Argentina,Por determinar,10000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCnwy1yOityQaqlaRL0DLeSA,2025-11-01
UCZX0pApZM0ckbTgmQ3j2THg,LT23 RADIO SAN GENARO,Música,Argentina,Por determinar,510,100,explicit_country,metadata_AR,https://youtube.com/channel/UCZX0pApZM0ckbTgmQ3j2THg,2025-11-01
UC4_l5fsyHwmvwLaUFI7Lrwg,Canal 2 CPTV,Educativo,Argentina,Por determinar,8990,100,explicit_country,metadata_AR,https://youtube.com/channel/UC4_l5fsyHwmvwLaUFI7Lrwg,2025-11-02
UC_UTHu6x32zBnHFNWmxBZ7g,EN FOCO - SERVICIOS AUDIOVISUALES / STREAMING,Entretenimiento,Argentina,Por determinar,1430,100,explicit_country,metadata_AR,https://youtube.com/channel/UC_UTHu6x32zBnHFNWmxBZ7g,2025-11-03
UCiUe6C_7tG4QIIaWnuiOO_A,Salón Pueyrredón Stream ,Música,Argentina,Por determinar,858,100,explicit_country,metadata_AR,https://youtube.com/channel/UCiUe6C_7tG4QIIaWnuiOO_A,2025-11-03
UCu8sVc3zLIOlOMK8F7uxBHg,Colegio Pío XII - Centro Educativo Diocesano,Educativo,La Rioja,Por determinar,509,85,local_code,"codigo_LA RIOJA, menciona_argentina, menciona_arg, locations_1",https://youtube.com/channel/UCu8sVc3zLIOlOMK8F7uxBHg,2025-11-03
UCWNjwxEJ3ln-tPycbZ7pTAQ,Revista Ascenso Streaming,Deportes,Argentina,Por determinar,531,100,explicit_country,metadata_AR,https://youtube.com/channel/UCWNjwxEJ3ln-tPycbZ7pTAQ,2025-11-04
UC2D7jHEdafcKbhgVxXFCcoA,JuanInSight Gaming,Gaming,Argentina,Por determinar,799,100,explicit_country,metadata_AR,https://youtube.com/channel/UC2D7jHEdafcKbhgVxXFCcoA,2025-11-05
UCXEBWa5zARb5vptliq5dtCw,Fanatico de Ulises ,Entretenimiento,Argentina,Por determinar,1520,100,explicit_country,metadata_AR,https://youtube.com/channel/UCXEBWa5zARb5vptliq5dtCw,2025-11-05
UChjlPbfdUv9lWxwUVNYYLbw,Los Hijos de los Barrios,Música,Argentina,Por determinar,38100,100,explicit_country,metadata_AR,https://youtube.com/channel/UChjlPbfdUv9lWxwUVNYYLbw,2025-11-05
UCG-H7gXxAROlhpLQm6pR_vg,RGM Stream,Música,Argentina,Por determinar,2740,100,explicit_country,metadata_AR,https://youtube.com/channel/UCG-H7gXxAROlhpLQm6pR_vg,2025-11-06
UC5G_PBbjS7VAOwwMrVo1qKg,Nova Trader,Charlas/Podcast,Argentina,Por determinar,1330,100,explicit_country,metadata_AR,https://youtube.com/channel/UC5G_PBbjS7VAOwwMrVo1qKg,2025-11-06
UCm_cxxWg7khWQwsPMaLjoQQ,Radio Lateral,Estilo de Vida,Argentina,Por determinar,5680,100,explicit_country,metadata_AR,https://youtube.com/channel/UCm_cxxWg7khWQwsPMaLjoQQ,2025-11-06
UCRpVIJxDvvhxyoKpRIwtNEg,canalmantra,Estilo de Vida,Argentina,Por determinar,135000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCRpVIJxDvvhxyoKpRIwtNEg,2025-11-06
UCWEdMOuh2zJWKQeP6qgduHQ,No te sientes Con Nosotras,Charlas/Podcast,Argentina,Por determinar,528,100,explicit_country,metadata_AR,https://youtube.com/channel/UCWEdMOuh2zJWKQeP6qgduHQ,2025-11-07
UCb9dQ8sOV-jSKbNzv8e9egw,COSO,Música,Argentina,Por determinar,14400,100,explicit_country,metadata_AR,https://youtube.com/channel/UCb9dQ8sOV-jSKbNzv8e9egw,2025-11-07
UCtbEY6BrKH_F_SCEQmigRvA,kEiKAH,Gaming,Argentina,Por determinar,770,100,explicit_country,metadata_AR,https://youtube.com/channel/UCtbEY6BrKH_F_SCEQmigRvA,2025-11-07
UC19pvQsNSqH_oCQ0Cmny4Dw,WHAT?! ,Arte/Creatividad,Argentina,Por determinar,5350,100,explicit_country,metadata_AR,https://youtube.com/channel/UC19pvQsNSqH_oCQ0Cmny4Dw,2025-11-08
UC8_LjUd3lB3pr64NDs8o4tA,Splendid AM 990,Música,Argentina,Por determinar,91000,100,explicit_country,metadata_AR,https://youtube.com/channel/UC8_LjUd3lB3pr64NDs8o4tA,2025-11-09
UCRnj856e2rb3wWdV__R3WNA,MUNDO LLAMADORES,Música,Santa Fe,Por determinar,7740,82,local_code,"codigo_SANTA FE, menciona_argentina, menciona_arg, locations_1",https://youtube.com/channel/UCRnj856e2rb3wWdV__R3WNA,2025-11-09
UCEY5yyyFcbme5Xeq_4K6ESQ,CulturaSantiagoTv,Estilo de Vida,Argentina,Por determinar,15200,100,explicit_country,metadata_AR,https://youtube.com/channel/UCEY5yyyFcbme5Xeq_4K6ESQ,2025-11-09
UCXlcldQX6L12AJIZyvpjiKA,FUTBOL A PLENO - Transmisiones,Entretenimiento,Argentina,Por determinar,806,100,explicit_country,metadata_AR,https://youtube.com/channel/UCXlcldQX6L12AJIZyvpjiKA,2025-11-10
UCPNzpcWQ3G3IUID46pmL-iQ,Romau Tur2,Entretenimiento,Argentina,Por determinar,452000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCPNzpcWQ3G3IUID46pmL-iQ,2025-11-10
UCheBJfe_rkV2UXCp3S-XYbw,Guns N' Roses Argentina ,Música,Argentina,Por determinar,1810,100,explicit_country,metadata_AR,https://youtube.com/channel/UCheBJfe_rkV2UXCp3S-XYbw,2025-11-11
UCRGwGg0ToASBDV-PxUKYg4Q,Leo Play,Arte/Creatividad,Argentina,Por determinar,9610,100,explicit_country,metadata_AR,https://youtube.com/channel/UCRGwGg0ToASBDV-PxUKYg4Q,2025-11-11
UCMg50rJq4GoiPs4xYnml1Wg,Show italiano en vivo,Música,Argentina,Por determinar,24900,100,explicit_country,metadata_AR,https://youtube.com/channel/UCMg50rJq4GoiPs4xYnml1Wg,2025-11-12
UCLecZp0kqylHkgrTbnJ4V3A,Ex Maux Unión La Plata,Entretenimiento,Argentina,Por determinar,1030,100,explicit_country,metadata_AR,https://youtube.com/channel/UCLecZp0kqylHkgrTbnJ4V3A,2025-11-12
UC5qKQBPnUsBafg0CZxPIMsg,ArgentinaLiveCam,Arte/Creatividad,Argentina,Por determinar,4000,100,explicit_country,metadata_AR,https://youtube.com/channel/UC5qKQBPnUsBafg0CZxPIMsg,2025-11-13
UCXlAxpHihODD5qCBlC4bRig,RACING CON VOS,Charlas/Podcast,Argentina,Por determinar,6570,100,explicit_country,metadata_AR,https://youtube.com/channel/UCXlAxpHihODD5qCBlC4bRig,2025-11-14
UCwnkUTRfpAja1qcFFWSGrCA,Que Bueno Que Viniste,Charlas/Podcast,Argentina,Por determinar,506,70,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_arg",https://youtube.com/channel/UCwnkUTRfpAja1qcFFWSGrCA,2025-11-14
UC2fMc29XAwRkf3w57GRGMlg,Eugenia Quevedo,Música,Argentina,Por determinar,545000,100,explicit_country,metadata_AR,https://youtube.com/channel/UC2fMc29XAwRkf3w57GRGMlg,2025-11-15
UCf_SXhf2bQOgIrUix979iqA,San Juan Deportes TV,Deportes,Argentina,Por determinar,3040,100,explicit_country,metadata_AR,https://youtube.com/channel/UCf_SXhf2bQOgIrUix979iqA,2025-11-15
UCsEEk3rrVUyI_IfwhP4cvtw,Vikingo Matero,Estilo de Vida,Argentina,Por determinar,1970,100,explicit_country,metadata_AR,https://youtube.com/channel/UCsEEk3rrVUyI_IfwhP4cvtw,2025-11-15
UCHrjxozyvOaGFob3zzZ5L6w,ChrysVT,Música,Argentina,Por determinar,6630,70,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_arg",https://youtube.com/channel/UCHrjxozyvOaGFob3zzZ5L6w,2025-11-16
UC-5LYaFapIAdCtbqKPtfbqA,Planeta Futbol,Deportes,Argentina,Por determinar,539,100,explicit_country,metadata_AR,https://youtube.com/channel/UC-5LYaFapIAdCtbqKPtfbqA,2025-11-16
UCgWsj8g5gn_T4L4-mJTlNgg,mace2cs,Arte/Creatividad,Argentina,Por determinar,2320,100,explicit_country,metadata_AR,https://youtube.com/channel/UCgWsj8g5gn_T4L4-mJTlNgg,2025-11-16
UC5qOEBXg1mFqwCTN5pb9Rng,CHEKY_78,Gaming,Argentina,Por determinar,38600,100,explicit_country,metadata_AR,https://youtube.com/channel/UC5qOEBXg1mFqwCTN5pb9Rng,2025-11-16
UCI0c6BjYvQAo-VH7lv5l31A,Grupo IEB,Charlas/Podcast,Argentina,Por determinar,11200,100,explicit_country,metadata_AR,https://youtube.com/channel/UCI0c6BjYvQAo-VH7lv5l31A,2025-11-16
UC_1OvMBLlYzIyKJAvNHnLdA,TrasnocheParanormal,Entretenimiento,Argentina,Por determinar,208000,100,explicit_country,metadata_AR,https://youtube.com/channel/UC_1OvMBLlYzIyKJAvNHnLdA,2025-11-17
UCVLGbojGrz3hpEFhdXytqRQ,Supreme Trading ,Charlas/Podcast,Argentina,Por determinar,7490,100,explicit_country,metadata_AR,https://youtube.com/channel/UCVLGbojGrz3hpEFhdXytqRQ,2025-11-17
UCyzwsvK45ljG_OC3xzIpxOA,Padel Rosario Tv,Arte/Creatividad,Argentina,Por determinar,723,100,explicit_country,metadata_AR,https://youtube.com/channel/UCyzwsvK45ljG_OC3xzIpxOA,2025-11-17
UC4u4Mnab9FLc0SMaKlzNU-Q,Rosario la ciudad,Entretenimiento,Argentina,Por determinar,4070,100,explicit_country,metadata_AR,https://youtube.com/channel/UC4u4Mnab9FLc0SMaKlzNU-Q,2025-11-17
